(26360,6074)
(15725,6513)
(10446,6902)
(21137,6153)
(26152,22129)
(23978,22189)
(6698,22505)
(24058,4982)
(25460,27580)
(4414,24866)
(25523,7492)
(18025,22626)
(8535,9148)
(24619,27010)
(24269,6961)
(15690,6615)
(27419,6694)
(26161,17160)
(19290,21070)
(22838,4871)
(27865,8387)
(18468,22092)
(23007,4153)
(17058,10541)
(21432,18590)
(28151,8552)
(4109,27600)
(12737,20604)
(12157,4105)
(26874,19000)
(25100,17153)
(27441,6699)
(21714,9855)
(21699,9497)
(26230,21154)
(7509,13750)
(22618,5887)
(6970,15909)
(24789,27178)
(10790,10965)
(21993,8465)
(7128,4011)
(25569,6321)
(18123,22625)
(6377,10432)
(22540,16393)
(24244,6974)
(26194,17175)
(9768,16410)
(9172,21862)
(12418,3583)
(13335,24291)
(25489,27547)
(4301,4249)
(23011,4136)
(25855,22300)
(27441,8244)
(28219,8538)
(23092,12107)
(6377,18282)
(6392,10461)
(6364,10459)
(26509,21190)
(28341,12615)
(26109,17166)
(15767,6454)
(17515,10034)
(27423,6686)
(12823,20623)
(20152,10029)
(19967,10098)
(14438,12365)
(25780,9022)
(6620,6378)
(23036,4142)
(12385,5259)
(23840,4795)
(25633,25468)
(28283,14365)
(8201,3917)
(26276,21171)
(16079,21886)
(21192,6137)
(19478,6270)
(12426,3425)
(16662,6420)
(17064,10487)
(6839,16432)
(19825,20489)
(23495,17164)
(28144,8504)
(25222,7876)
(25801,20666)
(6465,9765)
(21144,6150)
(9021,8898)
(19165,21268)
(10923,19870)
(11854,10519)
(27453,6642)
(24941,5247)
(9127,7321)
(26739,24644)
(26429,20161)
(22554,6092)
(25866,6534)
(19310,23526)
(5049,20195)
(27429,6580)
(18104,22655)
(4681,27388)
(14044,12168)
(27438,6563)
(26269,21017)
(6336,10419)
(19349,21051)
(8678,7140)
(21742,9773)
(21790,9375)
(11393,11328)
(20867,19258)
(9716,8130)
(10600,7892)
(6063,9486)
(23475,8842)
(23208,4300)
(18182,22614)
(9193,10606)
(22844,18100)
(8990,10536)
(15766,6503)
(17043,10535)
(26292,21136)
(14991,23698)
(23233,26133)
(15146,6598)
(15763,6537)
(26280,21150)
(11897,11494)
(17069,10522)
(26751,24627)
(25759,23671)
(25767,6449)
(27631,8654)
(6606,6309)
(12264,11319)
(7109,5870)
(9785,16377)
(11000,8747)
(28206,8525)
(15264,6017)
(18741,10247)
(26303,18192)
(25678,24818)
(15478,11672)
(14738,7936)
(18033,22641)
(24716,27074)
(28211,9044)
(21401,7592)
(26137,17168)
(5000,4836)
(12889,11604)
(24252,7032)
(13734,12057)
(10366,4562)
(20132,10074)
(15735,6493)
(21725,9837)
(15498,10817)
(5028,6345)
(6666,6355)
(6530,8670)
(25988,23497)
(10179,10940)
(10933,19855)
(15133,21567)
(7763,5832)
(4077,27562)
(10080,20841)
(22815,9207)
(4285,4257)
(23025,4177)
(23133,8203)
(19223,21149)
(15784,6463)
(5638,4141)
(21147,6116)
(20226,6217)
(10769,19980)
(10380,10850)
(21923,11587)
(26312,18662)
(5884,8981)
(22956,4200)
(25162,15483)
(4363,4234)
(25421,22167)
(10998,6964)
(5651,4140)
(26316,21137)
(26185,18811)
(13460,14547)
(28372,14333)
(6645,6346)
(14425,21282)
(26708,24608)
(21630,18356)
(24916,5718)
(24150,6798)
(8493,18941)
(10917,19870)
(26217,17142)
(13349,9863)
(27427,6589)
(10366,25354)
(6931,16063)
(4140,27626)
(25928,23999)
(10703,11119)
(28234,14315)
(11395,5988)
(25799,23092)
(25944,21031)
(22041,17827)
(8321,10108)
(9553,9102)
(10445,15067)
(15759,6418)
(6644,6350)
(7809,3952)
(15466,10826)
(17411,22832)
(15740,6448)
(6858,6273)
(11088,13790)
(11711,5207)
(9580,14778)
(19486,7934)
(12331,10250)
(17190,22911)
(14444,12402)
(24375,23623)
(6154,12061)
(6645,6327)
(25616,26674)
(8370,19186)
(22654,17152)
(27242,6772)
(12385,3490)
(25999,26388)
(6641,6608)
(9548,10629)
(4115,27625)
(10467,11024)
(24805,8097)
(27417,6660)
(7220,6071)
(26310,21159)
(11749,3843)
(15728,23434)
(28127,8403)
(6440,10479)
(18905,21524)
(26374,20669)
(9744,4829)
(7686,10674)
(21201,18863)
(16090,23305)
(25695,6386)
(6331,10425)
(28195,8534)
(18032,22664)
(27046,6421)
(20993,6328)
(19034,8416)
(18842,6293)
(4356,27157)
(28377,13616)
(26295,21121)
(17061,10564)
(26757,24438)
(23488,7816)
(6132,9700)
(26230,21177)
(11965,4582)
(10976,8696)
(6161,9835)
(6173,23549)
(10579,7880)
(24148,8469)
(26205,7759)
(7293,14616)
(21174,6136)
(7510,5928)
(19731,20600)
(11959,11305)
(12456,3484)
(25449,27557)
(7986,10718)
(25334,22006)
(26364,7822)
(5529,25956)
(8053,23121)
(4085,27593)
(23122,6288)
(6732,6399)
(20876,24553)
(25455,27612)
(10847,14267)
(26794,7370)
(18065,22644)
(12432,3473)
(26193,18992)
(8063,11532)
(24034,21564)
(26246,21410)
(23575,17163)
(23358,8883)
(24215,23044)
(6668,6361)
(6856,6425)
(4095,27423)
(15047,5825)
(22979,4185)
(12059,10942)
(6315,5413)
(6527,17682)
(5373,17809)
(26587,23461)
(23449,20282)
(26052,22959)
(6364,10486)
(9064,12800)
(22693,4474)
(23037,4157)
(22481,4703)
(12265,11382)
(22055,17811)
(4463,25949)
(23932,6884)
(26442,7201)
(28157,14721)
(25534,27572)
(25856,21237)
(11136,5740)
(21285,6854)
(24295,8388)
(4180,27080)
(22586,5951)
(25423,7761)
(10301,10827)
(26400,21951)
(22634,8744)
(8511,6676)
(21153,6183)
(26726,24017)
(24802,19551)
(21223,24782)
(8224,22924)
(25859,22239)
(21177,6092)
(13866,21027)
(24808,5168)
(14321,12721)
(8724,7166)
(25691,24646)
(27406,15519)
(26541,21459)
(9020,12629)
(18061,22682)
(22194,5004)
(12071,10968)
(9859,7602)
(22993,4180)
(21448,7896)
(6565,17528)
(5621,8171)
(6888,16235)
(11386,20065)
(25594,26790)
(4924,4766)
(25462,27541)
(24702,14733)
(22280,14367)
(27998,8364)
(21135,6175)
(14847,10550)
(23125,19112)
(26243,21143)
(10565,7875)
(10949,19845)
(26199,17395)
(8406,10342)
(26721,24600)
(14461,11000)
(12483,11687)
(26298,18476)
(18844,8618)
(5418,25048)
(14311,8500)
(7909,12148)
(22866,18178)
(14647,8063)
(28273,14268)
(7531,23706)
(4102,27598)
(10921,19851)
(10868,25174)
(12990,10358)
(17409,10148)
(26542,7146)
(28160,8521)
(6120,19310)
(25522,21297)
(4083,27589)
(9822,15709)
(27433,6675)
(10902,3682)
(5709,8444)
(21153,9874)
(4465,24494)
(26259,20414)
(25468,27529)
(27672,7228)
(19570,22365)
(25818,22828)
(22644,9272)
(23424,20190)
(15776,6485)
(10572,7887)
(18054,22638)
(22152,13374)
(15617,7107)
(22431,17367)
(6647,6517)
(21581,9150)
(12120,7438)
(26786,24549)
(23102,4176)
(25962,20777)
(12343,9205)
(14448,12407)
(18092,10347)
(5038,20276)
(10956,19862)
(28357,14292)
(17046,10515)
(15290,7171)
(12319,11323)
(24860,9204)
(12580,3635)
(21417,8034)
(11528,5668)
(10946,19871)
(25667,6405)
(10881,19855)
(8398,10337)
(22428,23628)
(6371,10449)
(9112,7315)
(12209,11113)
(8409,19108)
(13653,14138)
(15764,6463)
(15744,6481)
(4572,25512)
(8413,9223)
(8645,22455)
(10422,18008)
(4131,27586)
(6967,15918)
(5809,24271)
(26201,23596)
(25664,7630)
(25828,24899)
(19202,22431)
(24214,6950)
(4418,26129)
(25483,27569)
(15769,6451)
(14848,5634)
(21814,5424)
(10623,7868)
(12350,8567)
(5871,14145)
(22702,17218)
(22639,17114)
(18587,8892)
(23352,18375)
(4345,4260)
(22218,13887)
(12911,11648)
(5798,8716)
(10586,11063)
(8487,6662)
(21440,8190)
(8139,9914)
(10067,7571)
(25489,27564)
(17737,6394)
(19985,20299)
(20902,9961)
(7352,9912)
(11054,4226)
(21705,9807)
(28154,8520)
(22205,23511)
(12281,11356)
(20987,6334)
(12674,11530)
(24269,7001)
(5785,8623)
(26579,6743)
(21452,7924)
(28201,8520)
(28343,14343)
(14608,6747)
(26439,22294)
(15755,6497)
(24233,26756)
(26403,21978)
(10959,19864)
(15059,10896)
(25345,6086)
(22996,4135)
(24239,6996)
(22430,6621)
(15905,6525)
(26056,17143)
(22239,7441)
(25592,7669)
(14772,10887)
(25488,27540)
(7089,8352)
(8394,10342)
(9593,10955)
(6519,8546)
(4129,27608)
(14448,12396)
(22020,12347)
(28161,8546)
(11635,4901)
(23576,5455)
(22975,4411)
(25047,24148)
(25479,27589)
(14749,5561)
(21147,6141)
(19734,10093)
(22638,17072)
(6439,9803)
(27433,6692)
(4327,4275)
(12331,11360)
(12972,11678)
(4318,4332)
(27417,6612)
(8785,7182)
(9843,25541)
(6347,18402)
(26441,20092)
(26184,17136)
(27351,6650)
(5884,14044)
(9208,7352)
(26348,21573)
(21459,18513)
(5630,15917)
(22066,5144)
(7071,7261)
(4734,5440)
(24318,20145)
(27761,16041)
(4107,27586)
(21155,6138)
(22596,17159)
(6351,10472)
(25714,17160)
(18475,6314)
(11843,20244)
(13612,9483)
(25625,25580)
(26720,24657)
(22324,4872)
(15639,21770)
(15810,6667)
(21141,6154)
(28167,8548)
(25817,24929)
(21713,9957)
(6428,10441)
(14413,12416)
(28164,14402)
(18398,10300)
(28172,8583)
(23045,4177)
(15172,23633)
(10579,7877)
(24544,24234)
(26767,24496)
(25509,27586)
(8622,7126)
(17433,10449)
(24934,21275)
(24262,6971)
(26304,20901)
(12433,3545)
(9071,10482)
(8379,10363)
(25797,25094)
(6449,9649)
(19049,8411)
(26317,21163)
(15752,6486)
(19173,6292)
(27446,6666)
(7628,6168)
(22912,16976)
(26314,21169)
(13007,7192)
(24090,19727)
(24105,6575)
(27093,18271)
(13863,11103)
(12430,3501)
(21719,9852)
(26385,25451)
(4916,24133)
(25674,24879)
(14497,12116)
(25817,22892)
(24272,7030)
(18033,22610)
(20577,6802)
(12424,3527)
(11346,17295)
(19775,23036)
(28281,14286)
(21844,9609)
(18067,22566)
(25739,26983)
(17074,10576)
(5662,5441)
(4985,6213)
(7087,15438)
(28263,14294)
(15437,6153)
(9139,13088)
(6334,10427)
(21157,6138)
(6641,6342)
(25490,27604)
(6404,10477)
(18948,21524)
(10918,19854)
(10573,7865)
(6946,16003)
(11280,4074)
(10612,7911)
(12303,11373)
(27885,15629)
(21427,18550)
(6366,18325)
(23936,6297)
(19680,20610)
(11794,18080)
(24200,19929)
(12279,11335)
(20163,22259)
(13829,9197)
(6634,6332)
(22879,6612)
(25508,6844)
(21838,9104)
(12016,4260)
(15759,6494)
(27184,7704)
(4338,4261)
(11802,4620)
(14429,12407)
(23788,8668)
(14627,11535)
(18208,22399)
(25501,27588)
(15523,7525)
(11199,19343)
(26759,24573)
(10942,19876)
(17767,10397)
(18878,23243)
(8537,9192)
(4064,27443)
(25972,6624)
(4341,4274)
(15397,7022)
(10839,8383)
(21670,9794)
(24675,14688)
(5387,7385)
(26478,25230)
(5202,5056)
(15784,6494)
(20065,20156)
(25464,27578)
(11237,11277)
(26079,22807)
(14404,12427)
(18706,8773)
(26998,6594)
(6286,11085)
(10271,3737)
(20032,23025)
(22465,15804)
(22962,4173)
(28167,8507)
(14485,12426)
(10007,8246)
(14377,11014)
(9411,7193)
(22664,17077)
(21126,6122)
(4240,26840)
(25296,7403)
(26787,24560)
(28396,14342)
(24849,27219)
(8414,5483)
(19536,20779)
(26947,18757)
(20589,19538)
(21653,5598)
(28164,8535)
(15052,9632)
(4313,4233)
(25797,25162)
(6632,6304)
(6861,16346)
(6652,6283)
(15766,6436)
(15760,6456)
(17388,22394)
(22609,25691)
(26223,17084)
(22536,16359)
(12603,10899)
(6350,10496)
(11582,9864)
(7612,5905)
(12423,24617)
(12430,3524)
(8812,9916)
(26579,21984)
(19453,20929)
(22676,6560)
(12038,12966)
(26731,24614)
(15603,6317)
(21683,9742)
(21475,18540)
(24524,17147)
(11857,11290)
(11769,20214)
(10286,11058)
(4096,27561)
(21647,18292)
(4472,24443)
(21720,9840)
(8797,11773)
(19698,20639)
(26810,24560)
(12245,17124)
(22453,4732)
(5094,23422)
(27394,6639)
(5786,8679)
(22064,12689)
(26282,25730)
(26630,8853)
(25577,26260)
(4719,26867)
(23794,21525)
(24421,6946)
(12415,3512)
(12400,3530)
(9338,5063)
(11553,3939)
(27375,17330)
(21421,7723)
(21733,9788)
(24212,6956)
(9850,8394)
(28350,12865)
(6494,9284)
(8423,10340)
(5598,25960)
(23931,6286)
(22576,16667)
(23010,4185)
(12434,3521)
(15756,6518)
(13954,11087)
(4708,4609)
(23726,21282)
(27922,8015)
(25830,24820)
(4835,27333)
(26718,7961)
(6359,10461)
(7635,9165)
(4459,4501)
(14469,12359)
(21150,6174)
(28287,14280)
(26237,25837)
(4521,24081)
(15762,6386)
(28373,14335)
(22019,10356)
(18945,21477)
(27469,6675)
(6334,10439)
(14095,8828)
(12404,3502)
(12274,11322)
(22355,14948)
(7452,5983)
(16050,23319)
(20512,6871)
(15794,6451)
(6443,10479)
(20333,6209)
(17376,10183)
(25565,7508)
(18918,8549)
(20031,10047)
(9198,10897)
(24109,19762)
(26133,23470)
(15201,11875)
(24024,6386)
(17018,10527)
(13970,8979)
(17071,10557)
(14470,12388)
(15863,6752)
(27266,15703)
(24744,24144)
(12272,11357)
(8840,10844)
(10645,7927)
(18852,6315)
(26024,23196)
(10641,7874)
(8767,10833)
(24602,21462)
(10064,10892)
(24334,24053)
(23052,4168)
(12840,15861)
(26292,21163)
(21696,9775)
(10595,7867)
(27655,7183)
(28322,14328)
(20970,6352)
(26783,24570)
(10189,10803)
(26751,24612)
(9226,21765)
(4149,27634)
(19561,22367)
(18297,9203)
(28290,14349)
(26013,26355)
(9404,10590)
(23508,5295)
(6669,6313)
(13013,11250)
(10604,7861)
(25940,21081)
(21168,6133)
(22190,7649)
(26533,22877)
(23486,20414)
(22127,23560)
(25661,22606)
(26537,21543)
(25440,27578)
(14355,21217)
(10752,8209)
(28186,8539)
(26194,17106)
(24245,6952)
(23001,4124)
(25310,26996)
(17009,10559)
(22655,17115)
(6345,10402)
(14494,12383)
(26277,21153)
(4660,5211)
(24269,6986)
(23020,4164)
(9056,10558)
(11587,5524)
(10709,20049)
(21685,9778)
(22635,17101)
(17822,9707)
(5442,22026)
(17739,22530)
(28304,14344)
(11582,9954)
(19895,20357)
(8837,8963)
(10256,4577)
(22682,17115)
(12126,3575)
(8402,10317)
(21132,6141)
(24264,5204)
(14993,7541)
(12411,3448)
(9111,7021)
(13690,24164)
(22590,16776)
(23305,19763)
(12326,11370)
(6611,7296)
(4684,4770)
(22825,25859)
(22886,25873)
(8081,10732)
(11921,12135)
(28338,14355)
(22406,15346)
(24523,24155)
(10570,7828)
(22993,4152)
(26257,20373)
(23755,19114)
(26762,24575)
(22843,18093)
(21137,6147)
(25494,27448)
(6442,9754)
(10863,11143)
(10819,11158)
(26639,22819)
(22994,4203)
(21156,6166)
(15775,6465)
(25799,25075)
(17197,10374)
(9333,25723)
(25758,23681)
(22973,4191)
(8392,10362)
(11970,4588)
(8391,10403)
(17013,10396)
(22803,6593)
(26748,24644)
(18007,22604)
(6382,10462)
(27457,6709)
(14649,23821)
(25404,27338)
(22522,6284)
(7738,12834)
(22537,4633)
(23410,4355)
(23028,4193)
(25036,15278)
(25688,6807)
(21707,9816)
(23314,18305)
(19902,23915)
(25095,7946)
(18152,22411)
(24564,24306)
(6612,7273)
(21701,21983)
(23830,5929)
(21697,9845)
(9856,21094)
(23731,26468)
(26169,17143)
(26211,21145)
(21230,6112)
(5999,23893)
(21891,11340)
(26510,21038)
(24285,7012)
(14381,8432)
(26801,24607)
(26303,18544)
(26124,17493)
(11977,4552)
(23544,17136)
(26271,21184)
(21316,7054)
(6627,6306)
(12293,11315)
(15773,6415)
(22747,5260)
(22548,16455)
(26497,20861)
(10071,8206)
(26510,20214)
(4112,27602)
(12867,3893)
(25328,27061)
(18005,22595)
(9930,7492)
(26158,18235)
(20325,19898)
(26809,16304)
(15158,9159)
(21137,6149)
(21173,6128)
(26024,19883)
(23425,6312)
(5043,27259)
(14509,12397)
(26225,17123)
(11611,9922)
(22656,17114)
(22398,4784)
(26728,24003)
(9655,15067)
(22643,17149)
(6396,10477)
(7098,6540)
(14481,12402)
(15480,10820)
(13959,24068)
(24245,17144)
(17387,10171)
(21971,6378)
(10827,11137)
(9042,12714)
(26505,20971)
(6336,18445)
(14498,12422)
(21805,10669)
(27083,8065)
(14309,5171)
(25836,22574)
(22212,6437)
(6782,10258)
(4155,27605)
(10511,3716)
(12353,8238)
(18141,9368)
(5819,14528)
(25571,27052)
(28319,12014)
(6400,10499)
(21315,7047)
(21057,24671)
(5009,6210)
(23224,23805)
(11745,14797)
(21201,6142)
(22941,8412)
(4368,4208)
(17077,10539)
(22419,8982)
(21830,18075)
(26263,25741)
(21833,10053)
(21610,23378)
(22680,17124)
(11508,9800)
(6526,7513)
(26042,26289)
(17077,10541)
(15484,6901)
(28335,14349)
(11069,6791)
(18769,10242)
(10638,7929)
(10231,8162)
(26125,21002)
(26129,17145)
(24699,20842)
(8510,7073)
(27455,6686)
(8694,10822)
(25933,21193)
(24954,21309)
(20875,9917)
(6408,10519)
(14431,5279)
(6657,6318)
(18364,22215)
(28269,14319)
(17065,10516)
(18039,22560)
(24847,8074)
(11003,19919)
(14451,12420)
(6632,6374)
(26538,21430)
(25300,24204)
(26078,19122)
(9477,14382)
(17022,10517)
(24320,19012)
(6552,6254)
(23804,17139)
(6271,11195)
(28195,14594)
(10265,8141)
(21775,9439)
(28163,8519)
(26987,8066)
(15058,11981)
(25556,27110)
(20702,6637)
(23398,4917)
(28120,8384)
(6766,10406)
(14163,12295)
(4347,4254)
(27098,6450)
(20708,24443)
(25441,27552)
(4605,4955)
(25109,27331)
(18039,22604)
(26057,19416)
(24441,9288)
(9149,5155)
(7933,23260)
(13598,20949)
(12433,3537)
(12300,11320)
(26670,23820)
(4084,27632)
(12383,5433)
(6009,9317)
(7115,4012)
(19043,21413)
(21041,19052)
(21405,7620)
(25261,5421)
(23433,20223)
(24703,24806)
(11298,8700)
(27432,6630)
(14459,12385)
(28318,14264)
(22613,9651)
(19094,10192)
(14514,12428)
(14450,12400)
(8837,25901)
(14277,8548)
(8520,10376)
(4100,27591)
(21177,9921)
(23527,18696)
(26264,20518)
(11494,5742)
(24252,26769)
(6471,9664)
(21543,8503)
(11075,11174)
(8395,10345)
(28177,8558)
(22471,6448)
(12447,3572)
(10145,8450)
(8497,7078)
(27441,6698)
(27455,6698)
(14358,12256)
(14445,12329)
(10948,19875)
(8190,9810)
(15550,7404)
(12442,3545)
(26764,24586)
(26672,23270)
(12828,3853)
(25801,25127)
(8062,9520)
(8451,10362)
(25465,27567)
(28152,8550)
(27978,8018)
(26434,20230)
(23544,20624)
(12427,3515)
(12144,4045)
(6514,10421)
(15064,9578)
(22342,10883)
(23229,8099)
(14798,6694)
(8275,19374)
(10396,10854)
(12535,16510)
(16829,9746)
(9403,4997)
(21352,7587)
(26780,24567)
(22400,9002)
(5695,21015)
(13621,20932)
(26813,24518)
(22526,6210)
(21188,6106)
(10527,10896)
(24210,6981)
(4303,4282)
(4478,4652)
(24273,6938)
(15730,6469)
(4322,4282)
(18014,22595)
(26759,24572)
(26217,17102)
(5179,5507)
(20683,6690)
(17268,10287)
(10495,7946)
(12003,13188)
(9212,13366)
(11758,11231)
(9332,8660)
(10621,7870)
(5497,16893)
(6621,7128)
(18059,22673)
(26704,24651)
(25304,5459)
(17080,10526)
(18019,22665)
(26265,21153)
(25850,5777)
(12067,11315)
(26123,18482)
(26998,7545)
(6670,6340)
(26969,6910)
(14931,21485)
(25951,23871)
(10855,25178)
(10215,15522)
(21679,9850)
(5438,5269)
(21084,19002)
(8427,10312)
(9436,21566)
(26790,24563)
(11105,13756)
(9551,3799)
(4101,27658)
(11886,11294)
(14020,8933)
(4138,27252)
(11603,11424)
(7453,23794)
(22677,17190)
(6631,6365)
(25478,27594)
(24980,15963)
(18654,8821)
(22704,25777)
(4837,5756)
(26686,23936)
(6646,6332)
(11639,24898)
(28215,8508)
(24216,6927)
(25925,21295)
(11060,6814)
(12306,11330)
(24225,6971)
(4362,4200)
(26202,17153)
(26251,21163)
(21752,25138)
(21700,9825)
(20859,6471)
(18491,22559)
(21408,9887)
(14454,12417)
(22656,17102)
(25844,7532)
(22665,4504)
(26153,18117)
(8356,7013)
(25779,7528)
(27119,8756)
(26175,19009)
(21825,9629)
(10084,7580)
(4761,4617)
(11526,3996)
(21719,9842)
(26754,24640)
(10475,18211)
(12341,11262)
(27371,7825)
(26125,17200)
(17570,9969)
(27419,6633)
(10019,7543)
(14426,12439)
(6350,10440)
(12452,3511)
(24532,7014)
(8875,12072)
(12578,20528)
(13280,11795)
(5004,23782)
(25659,25092)
(9919,7789)
(13556,24212)
(12375,6236)
(17840,9685)
(6825,6774)
(5332,5735)
(9805,7980)
(11140,5734)
(5699,20998)
(10440,11015)
(7958,9281)
(24219,6986)
(22584,16729)
(11573,7590)
(26566,7134)
(26150,6777)
(17987,22626)
(19845,10076)
(7121,24167)
(22553,6243)
(23574,7722)
(18303,22287)
(12275,3815)
(26326,21150)
(19452,7970)
(17393,10165)
(23689,8704)
(26087,22737)
(11070,19616)
(10445,7828)
(6769,10232)
(6668,6355)
(26262,6874)
(4106,27613)
(7212,9960)
(9908,7807)
(10378,7016)
(20529,6195)
(8528,10230)
(26770,24592)
(20213,19982)
(8787,9040)
(9175,10600)
(26788,24567)
(24307,6946)
(14025,4909)
(10553,7865)
(25416,5524)
(12394,3514)
(28320,14341)
(10516,4489)
(6590,7423)
(12393,11190)
(22056,12628)
(26656,23048)
(5235,18826)
(28320,12031)
(26140,22229)
(26419,19789)
(28214,8548)
(10614,7874)
(7872,26246)
(4235,27537)
(7887,9119)
(26129,22320)
(10913,4295)
(12472,3506)
(17833,22681)
(26822,7000)
(26594,22198)
(23808,21604)
(6655,6292)
(28324,14332)
(21708,9786)
(19645,23746)
(25892,24372)
(8372,10358)
(24405,6928)
(25901,24293)
(6416,10473)
(23490,6790)
(6641,6793)
(23067,18902)
(16935,10155)
(24798,19535)
(24962,8019)
(27989,14752)
(26596,22308)
(23066,8276)
(23565,26356)
(10809,6291)
(17019,10524)
(17666,22741)
(12375,9951)
(4637,4448)
(12474,3545)
(27154,7638)
(6902,6443)
(25846,16600)
(21691,9813)
(7727,20462)
(21296,7208)
(4096,27586)
(18040,22643)
(26741,24626)
(11985,13299)
(20096,10037)
(18129,22672)
(23630,18243)
(22665,17131)
(25606,27299)
(24379,19071)
(13064,11242)
(21719,9812)
(11119,18715)
(26545,7157)
(25116,26299)
(7814,9431)
(26654,23053)
(25617,27273)
(11275,5506)
(23989,8541)
(15759,6433)
(9396,14072)
(27435,6644)
(15615,6719)
(13097,11889)
(23761,7519)
(8429,10350)
(4714,27376)
(4532,24001)
(25838,17145)
(25326,15751)
(5375,5799)
(6623,7084)
(15739,6472)
(26185,17118)
(22332,7042)
(4751,5409)
(8247,10795)
(12444,3558)
(14694,7997)
(21110,6161)
(26547,21671)
(20585,6793)
(28185,8550)
(27416,6688)
(21743,9850)
(10428,20374)
(26484,25216)
(25494,24248)
(6596,6283)
(9497,9102)
(25508,27576)
(24699,7168)
(17563,22543)
(25091,15367)
(22677,17129)
(7200,10420)
(15201,10869)
(28196,8511)
(23466,4388)
(18894,8575)
(5147,6638)
(6697,6299)
(12368,3507)
(12330,10376)
(14459,12401)
(22984,4171)
(12510,16561)
(25753,6496)
(13964,9010)
(28177,8481)
(5229,18866)
(14335,12295)
(26737,24165)
(10564,11099)
(10922,19880)
(12294,11397)
(4393,27491)
(19843,7553)
(21957,11854)
(26344,21548)
(19829,22319)
(25829,22665)
(6818,10452)
(18023,22607)
(26036,19721)
(22031,17883)
(4093,27666)
(22875,4709)
(10631,7885)
(26595,23523)
(23731,8681)
(11995,17654)
(27137,18123)
(28174,8540)
(23070,17859)
(10023,16479)
(9489,4955)
(10591,7869)
(6432,9909)
(6266,18728)
(27048,15990)
(15752,6484)
(12545,10149)
(27127,7616)
(26261,20449)
(6639,6334)
(22995,4155)
(12242,11690)
(8087,9838)
(21672,9828)
(7228,14873)
(12171,11336)
(10869,19889)
(27647,16422)
(23231,6719)
(12178,11620)
(19484,10132)
(26534,21371)
(22550,4628)
(6223,10027)
(7545,6712)
(25556,6268)
(4750,4608)
(13063,10260)
(12398,3500)
(25487,27565)
(8534,22564)
(22591,16783)
(6393,10480)
(24001,22275)
(9598,10643)
(28203,8533)
(23025,4145)
(5738,8532)
(12174,20371)
(18590,21948)
(28274,10763)
(5594,16179)
(10902,19886)
(24488,24030)
(15759,6505)
(4111,27612)
(13657,11441)
(26241,6005)
(4689,5300)
(6400,10421)
(14206,8674)
(22109,5097)
(21177,6121)
(9647,15035)
(4825,21846)
(25955,20878)
(13980,11082)
(12426,3517)
(12388,3505)
(6477,24891)
(15537,11590)
(4685,4548)
(22688,17143)
(24836,5186)
(16461,8686)
(7643,13211)
(26286,21130)
(6402,10487)
(10886,14189)
(5061,20105)
(24920,25589)
(23122,17681)
(17603,9935)
(6308,10924)
(27736,8360)
(11625,15552)
(16218,23259)
(12483,3557)
(26672,23263)
(14441,12388)
(24548,24247)
(26211,20566)
(4396,26215)
(28311,14298)
(28199,8520)
(21394,7551)
(26609,23402)
(24678,5514)
(5671,21109)
(4302,25692)
(6721,24617)
(26186,17121)
(16562,8918)
(15709,6498)
(16821,23043)
(12332,10192)
(21699,9862)
(27432,6659)
(28356,14322)
(27748,8631)
(7225,9952)
(18901,21580)
(14452,12401)
(26352,6765)
(24117,16386)
(4365,4292)
(27850,8274)
(4692,25033)
(21618,21998)
(12134,10963)
(21143,6137)
(15562,6281)
(10914,19863)
(27566,8031)
(17981,22628)
(17061,10505)
(26177,18645)
(26537,21408)
(25623,25610)
(21548,5706)
(17284,22878)
(12317,11316)
(26194,17112)
(12334,11369)
(26090,26176)
(26395,23951)
(5834,8774)
(5080,26461)
(8711,9984)
(4760,22319)
(8563,10803)
(24252,6961)
(6428,10462)
(15430,7944)
(13704,12042)
(26164,17118)
(10954,19906)
(7934,9609)
(22715,11491)
(26040,23133)
(12080,7449)
(10918,19866)
(22212,7560)
(21492,22020)
(23136,17691)
(7314,14530)
(6344,10662)
(26560,25037)
(22298,14503)
(11519,5683)
(27461,6618)
(26387,19353)
(25226,24188)
(25469,27565)
(7939,12028)
(24438,6392)
(21212,18804)
(24705,24813)
(21189,6143)
(26175,17130)
(26314,7802)
(8056,11557)
(25449,27545)
(10545,7844)
(9755,8451)
(8420,9219)
(8392,10355)
(12045,12922)
(21996,9773)
(12329,11326)
(12326,11309)
(26303,21160)
(8363,10331)
(7482,10643)
(23268,18222)
(15766,6415)
(21143,6108)
(6639,6326)
(26645,23921)
(10218,25406)
(26106,17143)
(25541,27452)
(26374,21773)
(5365,17870)
(22891,6270)
(15452,6945)
(26383,25497)
(7655,8591)
(8187,11035)
(12168,4102)
(26284,21189)
(9133,8782)
(24607,17155)
(12396,4272)
(23661,18278)
(27122,8119)
(26233,21109)
(17059,10509)
(26155,17114)
(22993,4208)
(11044,8837)
(4317,4269)
(22163,13456)
(12421,3498)
(23762,26448)
(4386,25078)
(4878,24287)
(17031,10372)
(21354,5921)
(22998,4160)
(8521,18886)
(15783,6520)
(26136,17141)
(5212,18997)
(23826,21644)
(22968,17130)
(25388,27278)
(27434,6687)
(9683,15174)
(4779,4673)
(5328,18142)
(24406,24069)
(23669,17138)
(6861,6857)
(6622,6360)
(25455,6849)
(12030,4236)
(26210,19345)
(26115,17156)
